anzsic06,Area,year,geo_count,ec_count
C19,A234500,2000,0,0
C19,A236500,2000,0,6
C19,A237100,2000,3,3
C19,A237600,2000,3,15
C19,A237800,2000,3,18
C19,A238000,2000,3,3
C19,A238300,2000,0,0
C19,A239300,2000,0,30
C19,A239900,2000,6,380
C19,A240400,2000,0,0
C19,A241600,2000,6,18
C19,A242000,2000,3,9
C19,A242900,2000,3,55
C19,A243000,2000,0,240
C19,A243300,2000,0,0
C19,A243500,2000,3,0
C19,A243700,2000,6,30
C19,A244000,2000,3,90
C19,A244500,2000,3,30
C19,A244600,2000,3,65
C19,A244700,2000,3,18
C19,A245000,2000,3,30
C19,A245200,2000,3,0
C19,A245400,2000,6,130
C19,A245500,2000,0,0
C19,A245700,2000,9,150
C19,A246000,2000,0,0
C19,A246200,2000,0,35
C19,A246600,2000,3,0
C19,A246700,2000,0,0
C19,A247700,2000,3,0
C19,A247800,2000,0,0
C19,A247900,2000,0,6
C19,A248000,2000,0,60
C19,A252400,2000,0,0
C19,A254100,2000,3,18
C19,A254400,2000,3,18
C19,A254800,2000,3,0
C19,A255000,2000,0,60
C19,A255700,2000,0,0
C19,A255900,2000,3,75
C19,A256500,2000,0,0
C19,A302400,2000,0,3
C19,A304000,2000,0,25
C19,A304700,2000,0,12
C19,A305100,2000,0,0
C19,A305200,2000,3,6
C19,A305300,2000,3,0
C19,A306300,2000,3,0
C19,A306500,2000,0,6
C19,A307000,2000,0,0
C19,A307900,2000,3,20
C19,A308500,2000,0,3
C19,A310300,2000,0,15
C19,A310600,2000,0,0
C19,A312900,2000,0,0
C19,A314400,2000,0,20
C19,A314600,2000,0,9
C19,A315000,2000,0,3
C19,A315700,2000,0,0
C19,A316600,2000,0,15
C19,A317200,2000,0,15
C19,A317300,2000,3,35
C19,A317500,2000,3,45
C19,A319100,2000,6,210
C19,A319300,2000,3,0
C19,A320000,2000,0,290
C19,A320400,2000,6,160
C19,A321400,2000,0,0
C19,A322300,2000,6,85
C19,A322900,2000,0,0
C19,A323200,2000,3,9
C19,A323300,2000,3,20
C19,A323500,2000,6,75
C19,A323700,2000,0,0
C19,A324200,2000,0,12
C19,A324600,2000,3,0
C19,A325100,2000,0,0
C19,A326400,2000,3,50
C19,A327100,2000,0,12
C19,A327400,2000,0,15
C19,A328100,2000,24,360
C19,A328800,2000,6,35
C19,A329400,2000,3,160
C19,A330000,2000,0,0
C19,A330300,2000,0,3
C19,A330700,2000,9,60
C19,A330900,2000,0,0
C19,A331000,2000,3,21
C19,A331500,2000,9,360
C19,A331800,2000,6,9
C19,A334500,2000,0,0
C19,A335000,2000,0,0
C19,A335700,2000,3,9
C19,A335900,2000,3,3
C19,A336900,2000,0,0
C19,A337500,2000,3,0
C19,A337800,2000,6,75
C19,A338000,2000,0,0
C19,A338200,2000,0,0
C19,A339900,2000,0,3
C19,A340300,2000,3,0
C19,A343700,2000,3,3
C19,A350300,2000,0,50
C19,A351100,2000,3,3
C19,A351400,2000,0,60
C19,A352600,2000,3,6
C19,A353000,2000,3,0
C19,A353400,2000,0,15
C19,A353700,2000,0,0
C19,A354300,2000,3,6
C19,A355700,2000,0,0
C19,A361000,2000,3,0
C19,A361600,2000,0,0
C19,A362400,2000,3,3
C19,A362600,2000,0,0
C19,C07601,2000,9,6
C19,C07602,2000,3,9
C19,C07603,2000,18,560
C19,C07604,2000,33,860
C19,C07605,2000,3,0
C19,C07606,2000,33,610
C19,C07607,2000,3,21
C19,C07609,2000,0,0
C19,C07610,2000,12,130
C19,C07611,2000,42,750
C19,C07612,2000,9,170
C19,C07613,2000,9,15
C19,C07614,2000,12,60
C19,C07615,2000,54,1200
C19,C07616,2000,51,750
C19,C07617,2000,18,270
C19,C07618,2000,27,290
C19,C07619,2000,9,340
C19,C07620,2000,9,150
C19,C07621,2000,6,25
C19,CTotal,2000,363,6200
C19,R01,2000,9,35
C19,R02,2000,363,6200
C19,R03,2000,45,590
C19,R04,2000,42,290
C19,R05,2000,0,0
C19,R06,2000,21,180
C19,R07,2000,12,50
C19,R08,2000,48,500
C19,R09,2000,78,1600
C19,R12,2000,0,15
C19,R13,2000,120,2200
C19,R14,2000,12,140
C19,R15,2000,3,3
C19,R16,2000,0,3
C19,R17,2000,9,40
C19,R18,2000,6,35
C19,RTotal,2000,774,11900
C19,T001,2000,3,0
C19,T002,2000,6,12
C19,T003,2000,0,25
C19,T011,2000,3,3
C19,T012,2000,0,6
C19,T013,2000,3,3
C19,T016,2000,33,560
C19,T017,2000,6,12
C19,T020,2000,3,0
C19,T022,2000,3,6
C19,T023,2000,24,180
C19,T024,2000,12,100
C19,T025,2000,0,0
C19,T028,2000,0,0
C19,T030,2000,9,85
C19,T031,2000,15,95
C19,T033,2000,12,30
C19,T034,2000,0,6
C19,T035,2000,0,12
C19,T037,2000,9,130
C19,T038,2000,3,3
C19,T039,2000,9,180
C19,T040,2000,24,180
C19,T041,2000,0,9
C19,T042,2000,0,0
C19,T043,2000,12,45
C19,T044,2000,6,410
C19,T045,2000,9,310
C19,T046,2000,36,580
C19,T047,2000,12,160
C19,T048,2000,6,75
C19,T051,2000,0,3
C19,T052,2000,9,40
C19,T053,2000,6,35
C19,T056,2000,0,15
C19,T058,2000,0,0
C19,T059,2000,3,30
C19,T060,2000,102,2050
C19,T062,2000,3,12
C19,T063,2000,6,75
C19,T064,2000,3,3
C19,T068,2000,3,3
C19,T071,2000,12,140
C19,T075,2000,3,3
C19,T076,2000,363,6200
C19,TTotal,2000,774,11900
C191,A102200,2000,0,0
C191,A102800,2000,0,0
C191,A104200,2000,0,0
C191,A105100,2000,0,0
C191,A107100,2000,3,6
C191,A108500,2000,3,0
C191,A109000,2000,0,9
C191,A109300,2000,0,0
C191,A109600,2000,0,25
C191,A110900,2000,3,3
C191,A111100,2000,3,0
C191,A112400,2000,3,0
C191,A113400,2000,3,0
C191,A113800,2000,0,9
C191,A115600,2000,3,0
C191,A116900,2000,0,0
C191,A117000,2000,0,0
C191,A118300,2000,0,0
C191,A118600,2000,15,550
C191,A120300,2000,0,0
C191,A120600,2000,3,0
C191,A120900,2000,0,0
C191,A121000,2000,3,6
C191,A121600,2000,0,0
C191,A121900,2000,3,30
C191,A122000,2000,0,0
C191,A122300,2000,0,0
C191,A122600,2000,0,0
C191,A123200,2000,0,0
C191,A123500,2000,27,730
C191,A123800,2000,3,15
C191,A124600,2000,3,6
C191,A125100,2000,6,50
C191,A125700,2000,3,6
C191,A126200,2000,3,0
C191,A126400,2000,0,3
C191,A127200,2000,0,0
C191,A127500,2000,15,530
C191,A127700,2000,0,6
C191,A128600,2000,3,0
C191,A128700,2000,18,430
C191,A129100,2000,0,0
C191,A129500,2000,6,200
C191,A129600,2000,0,0
C191,A130100,2000,0,21
C191,A130300,2000,0,0
C191,A130800,2000,3,0
C191,A131000,2000,0,3
C191,A131300,2000,3,0
C191,A131400,2000,3,0
C191,A132400,2000,3,75
C191,A132600,2000,3,0
C191,A133600,2000,0,140
C191,A133900,2000,3,90
C191,A135000,2000,6,30
C191,A135800,2000,0,25
C191,A135900,2000,0,12
C191,A136000,2000,3,35
C191,A136300,2000,3,0
C191,A136400,2000,0,0
C191,A136500,2000,0,0
C191,A137200,2000,0,0
C191,A138500,2000,0,0
C191,A138700,2000,0,3
C191,A138800,2000,0,0
C191,A140200,2000,0,0
C191,A140300,2000,0,0
C191,A140500,2000,0,0
C191,A140600,2000,0,0
C191,A142000,2000,6,15
C191,A142100,2000,3,0
C191,A142300,2000,3,0
C191,A142400,2000,0,0
C191,A143700,2000,0,0
C191,A144400,2000,0,0
C191,A144500,2000,3,0
C191,A144900,2000,3,6
C191,A145100,2000,3,0
C191,A145300,2000,9,210
C191,A145400,2000,6,45
C191,A145500,2000,15,190
C191,A145600,2000,3,3
C191,A145900,2000,12,310
C191,A146300,2000,3,0
C191,A146700,2000,3,3
C191,A146800,2000,0,35
C191,A147700,2000,9,450
C191,A147900,2000,0,110
C191,A148700,2000,0,0
C191,A149100,2000,0,0
C191,A149600,2000,3,35
C191,A150100,2000,3,65
C191,A150300,2000,3,6
C191,A150400,2000,0,0
C191,A150700,2000,6,30
C191,A151500,2000,0,0
C191,A152000,2000,3,3
C191,A152300,2000,33,680
C191,A152900,2000,0,0
C191,A153700,2000,0,6
C191,A154000,2000,0,0
C191,A154700,2000,3,0
C191,A154800,2000,3,0
C191,A155000,2000,3,3
C191,A155500,2000,9,18
C191,A156000,2000,12,240
C191,A156400,2000,3,0
C191,A156700,2000,0,0
C191,A157600,2000,3,35
C191,A157900,2000,0,0
C191,A159700,2000,3,0
C191,A160900,2000,3,310
C191,A161300,2000,0,0
C191,A162200,2000,6,60
C191,A163000,2000,3,6
C191,A164100,2000,0,50
C191,A164200,2000,0,0
C191,A164300,2000,6,40
C191,A166300,2000,3,0
C191,A168000,2000,0,0
C191,A168500,2000,0,0
C191,A169600,2000,0,6
C191,A170900,2000,3,0
C191,A171800,2000,3,0
C191,A172100,2000,0,3
C191,A175800,2000,0,0
C191,A176300,2000,6,300
C191,A176400,2000,3,6
C191,A176800,2000,3,30
C191,A177500,2000,3,0
C191,A177900,2000,0,0
C191,A178700,2000,3,0
C191,A178900,2000,18,220
C191,A179500,2000,0,0
C191,A180400,2000,0,0
C191,A181100,2000,0,3
C191,A181700,2000,3,3
C191,A182200,2000,3,0
C191,A182400,2000,3,0
C191,A183200,2000,0,9
C191,A183300,2000,0,3
C191,A187400,2000,3,0
C191,A190900,2000,3,3
C191,A191200,2000,0,3
C191,A192100,2000,0,0
C191,A193200,2000,0,0
C191,A193500,2000,3,6
C191,A193800,2000,0,0
C191,A193900,2000,0,21
C191,A194400,2000,6,45
C191,A194600,2000,0,3
C191,A194700,2000,3,55
C191,A194800,2000,0,18
C191,A195200,2000,6,25
C191,A196200,2000,0,0
C191,A198200,2000,3,0
C191,A199300,2000,9,45
C191,A200100,2000,3,0
C191,A201000,2000,3,50
C191,A201300,2000,3,3
C191,A203200,2000,0,0
C191,A206400,2000,0,0
C191,A208600,2000,0,3
C191,A209500,2000,0,9
C191,A210200,2000,3,65
C191,A210500,2000,0,0
C191,A210900,2000,3,3
C191,A211100,2000,0,3
C191,A212800,2000,12,95
C191,A213400,2000,0,0
C191,A214000,2000,3,0
C191,A215400,2000,0,0
C191,A217000,2000,3,9
C191,A217300,2000,0,0
C191,A217700,2000,6,21
C191,A218000,2000,0,0
C191,A218600,2000,3,0
C191,A220300,2000,0,6
C191,A222100,2000,0,12
C191,A224000,2000,0,85
C191,A224300,2000,0,0
C191,A224700,2000,0,0
C191,A224800,2000,3,0
C191,A225700,2000,0,0
C191,A225800,2000,3,6
C191,A226000,2000,0,21
C191,A226900,2000,0,0
C191,A227400,2000,0,0
C191,A227500,2000,0,0
C191,A227600,2000,3,0
C191,A228400,2000,3,150
C191,A228700,2000,0,30
C191,A228900,2000,0,3
C191,A229000,2000,0,3
C191,A229200,2000,12,130
C191,A229300,2000,3,9
C191,A229600,2000,0,0
C191,A230500,2000,0,0
C191,A230600,2000,3,9
C191,A231200,2000,3,18
C191,A231800,2000,0,0
C191,A233100,2000,0,9
C191,A234500,2000,0,0
C191,A236500,2000,0,6
C191,A237100,2000,3,3
C191,A237600,2000,3,15
C191,A237800,2000,6,6
C191,A238000,2000,3,3
C191,A239300,2000,0,30
C191,A239900,2000,6,380
C191,A240400,2000,0,0
C191,A241600,2000,6,18
C191,A242000,2000,3,9
C191,A242900,2000,3,55
C191,A243000,2000,0,240
C191,A243300,2000,0,0
C191,A243500,2000,3,0
C191,A243700,2000,3,18
C191,A244000,2000,3,90
C191,A244500,2000,3,30
C191,A244600,2000,3,65
C191,A244700,2000,3,18
C191,A245000,2000,3,30
C191,A245200,2000,3,0
C191,A245400,2000,6,110
C191,A245500,2000,0,0
C191,A245700,2000,6,140
C191,A246000,2000,0,0
C191,A246200,2000,0,35
C191,A246600,2000,3,0
C191,A246700,2000,0,0
C191,A247700,2000,3,0
C191,A247800,2000,0,0
C191,A252400,2000,0,0
C191,A254100,2000,3,18
C191,A254400,2000,3,18
C191,A254800,2000,3,0
C191,A255000,2000,0,60
C191,A255700,2000,0,0
C191,A255900,2000,3,75
C191,A256500,2000,0,0
C191,A302400,2000,0,3
C191,A304000,2000,0,25
C191,A304700,2000,0,12
C191,A305100,2000,0,0
C191,A305200,2000,3,6
C191,A305300,2000,3,0
C191,A306300,2000,3,0
C191,A306500,2000,0,6
C191,A307000,2000,0,0
C191,A307900,2000,3,20
C191,A308500,2000,0,3
C191,A310300,2000,0,15
C191,A310600,2000,0,0
C191,A314400,2000,0,20
C191,A315000,2000,0,3
C191,A316600,2000,0,15
C191,A317200,2000,0,15
C191,A317300,2000,3,35
C191,A317500,2000,3,45
C191,A319100,2000,3,190
C191,A319300,2000,3,0
C191,A320000,2000,0,290
C191,A320400,2000,0,160
C191,A321400,2000,0,0
C191,A322300,2000,6,85
C191,A322900,2000,0,0
C191,A323200,2000,3,9
C191,A323300,2000,3,20
C191,A323500,2000,6,70
C191,A323700,2000,0,0
C191,A324200,2000,0,12
C191,A324600,2000,3,0
C191,A325100,2000,0,0
C191,A326400,2000,3,50
C191,A327100,2000,0,12
C191,A327400,2000,0,15
C191,A328100,2000,21,360
C191,A328800,2000,6,35
C191,A329400,2000,3,160
C191,A330000,2000,0,0
C191,A330300,2000,0,3
C191,A330700,2000,9,60
C191,A330900,2000,0,0
C191,A331000,2000,3,21
C191,A331500,2000,6,50
C191,A331800,2000,6,9
C191,A334500,2000,0,0
C191,A335700,2000,3,9
C191,A335900,2000,3,3
C191,A336900,2000,0,0
C191,A337500,2000,3,0
C191,A337800,2000,6,75
C191,A338000,2000,0,0
C191,A338200,2000,0,0
C191,A339900,2000,0,3
C191,A340300,2000,3,0
C191,A343700,2000,3,3
C191,A350300,2000,0,50
C191,A351100,2000,3,3
C191,A351400,2000,0,60
C191,A352600,2000,3,6
C191,A353000,2000,3,0
C191,A353400,2000,0,15
C191,A353700,2000,0,0
C191,A354300,2000,3,6
C191,A355700,2000,0,0
C191,A361000,2000,3,0
C191,A361600,2000,0,0
C191,A362400,2000,3,3
C191,A362600,2000,0,0
C191,C07601,2000,6,3
C191,C07602,2000,3,9
C191,C07603,2000,18,560
C191,C07604,2000,33,760
C191,C07605,2000,0,0
C191,C07606,2000,33,610
C191,C07607,2000,3,21
C191,C07609,2000,0,0
C191,C07610,2000,9,120
C191,C07611,2000,42,750
C191,C07612,2000,9,170
C191,C07613,2000,9,15
C191,C07614,2000,12,55
C191,C07615,2000,48,1150
C191,C07616,2000,45,720
C191,C07617,2000,12,250
C191,C07618,2000,24,260
C191,C07619,2000,9,340
C191,C07620,2000,9,150
C191,C07621,2000,3,3
C191,CTotal,2000,333,6000
C191,R01,2000,9,35
C191,R02,2000,333,6000
C191,R03,2000,45,590
C191,R04,2000,33,280
C191,R05,2000,0,0
C191,R06,2000,18,170
C191,R07,2000,12,50
C191,R08,2000,42,480
C191,R09,2000,69,1450
C191,R12,2000,0,15
C191,R13,2000,105,1850
C191,R14,2000,12,140
C191,R15,2000,3,3
C191,R16,2000,0,3
C191,R17,2000,9,40
C191,R18,2000,6,35
C191,RTotal,2000,705,11100
C191,T001,2000,3,0
C191,T002,2000,6,12
C191,T003,2000,0,25
C191,T011,2000,3,3
C191,T012,2000,0,6
C191,T013,2000,0,3
C191,T016,2000,33,560
C191,T017,2000,6,12
C191,T020,2000,3,0
C191,T022,2000,0,6
C191,T023,2000,18,170
C191,T024,2000,12,100
C191,T025,2000,0,0
C191,T028,2000,0,0
C191,T030,2000,6,80
C191,T031,2000,15,95
C191,T033,2000,12,30
C191,T034,2000,0,6
C191,T035,2000,0,12
C191,T037,2000,9,110
C191,T038,2000,0,0
C191,T039,2000,9,180
C191,T040,2000,24,180
C191,T041,2000,0,9
C191,T042,2000,0,0
C191,T043,2000,9,30
C191,T044,2000,6,410
C191,T045,2000,9,310
C191,T046,2000,33,540
C191,T047,2000,6,95
C191,T048,2000,6,75
C191,T051,2000,0,3
C191,T052,2000,9,40
C191,T053,2000,6,35
C191,T056,2000,0,15
C191,T059,2000,0,25
C191,T060,2000,93,1700
C191,T062,2000,6,12
C191,T063,2000,6,75
C191,T064,2000,3,3
C191,T068,2000,3,3
C191,T071,2000,12,140
C191,T075,2000,3,3
C191,T076,2000,333,6000
C191,TTotal,2000,705,11100
C192,A111100,2000,0,3
C192,A114700,2000,0,0
C192,A117000,2000,0,0
C192,A122800,2000,3,90
C192,A123500,2000,0,3
C192,A126600,2000,0,0
C192,A127500,2000,0,0
C192,A131000,2000,0,0
C192,A131300,2000,0,15
C192,A131600,2000,0,0
C192,A144900,2000,0,9
C192,A145500,2000,0,0
C192,A145900,2000,0,21
C192,A146800,2000,0,18
C192,A147200,2000,0,0
C192,A147700,2000,0,18
C192,A149400,2000,0,0
C192,A150400,2000,0,0
C192,A152300,2000,6,30
C192,A154400,2000,0,35
C192,A155500,2000,0,0
C192,A157600,2000,0,0
C192,A162900,2000,0,0
C192,A165100,2000,0,3
C192,A166000,2000,3,18
C192,A169900,2000,0,0
C192,A191700,2000,0,0
C192,A192800,2000,0,9
C192,A193800,2000,0,0
C192,A193900,2000,3,3
C192,A194600,2000,0,0
C192,A197400,2000,0,0
C192,A200900,2000,0,0
C192,A209900,2000,3,0
C192,A210500,2000,0,3
C192,A225100,2000,0,21
C192,A226400,2000,0,3
C192,A228000,2000,0,0
C192,A230600,2000,3,0
C192,A237800,2000,3,12
C192,A238300,2000,0,0
C192,A243700,2000,0,12
C192,A245400,2000,0,12
C192,A245700,2000,0,9
C192,A247900,2000,0,6
C192,A248000,2000,0,60
C192,A312900,2000,0,0
C192,A314600,2000,0,9
C192,A315700,2000,0,0
C192,A319100,2000,3,20
C192,A320400,2000,0,0
C192,A323500,2000,0,3
C192,A328100,2000,3,6
C192,A330700,2000,0,0
C192,A331500,2000,0,310
C192,A331800,2000,0,0
C192,A335000,2000,0,0
C192,C07601,2000,3,3
C192,C07604,2000,3,95
C192,C07605,2000,0,0
C192,C07606,2000,3,0
C192,C07610,2000,0,15
C192,C07611,2000,0,0
C192,C07614,2000,0,9
C192,C07615,2000,3,40
C192,C07616,2000,9,30
C192,C07617,2000,6,18
C192,C07618,2000,3,35
C192,C07619,2000,0,0
C192,C07621,2000,3,21
C192,CTotal,2000,33,260
C192,R02,2000,33,260
C192,R03,2000,0,0
C192,R04,2000,6,12
C192,R06,2000,3,3
C192,R08,2000,3,25
C192,R09,2000,6,110
C192,R13,2000,15,350
C192,RTotal,2000,69,770
C192,T013,2000,0,0
C192,T022,2000,0,0
C192,T023,2000,6,12
C192,T024,2000,0,0
C192,T030,2000,3,3
C192,T037,2000,0,21
C192,T038,2000,0,3
C192,T039,2000,0,0
C192,T040,2000,3,0
C192,T043,2000,3,12
C192,T046,2000,6,35
C192,T047,2000,0,65
C192,T058,2000,0,0
C192,T059,2000,3,9
C192,T060,2000,12,350
C192,T062,2000,0,0
C192,T076,2000,33,260
C192,TTotal,2000,69,770
C20,A100700,2000,3,30
C20,A101900,2000,3,3
C20,A102400,2000,3,0
C20,A102500,2000,0,0
C20,A103000,2000,3,0
C20,A103100,2000,0,0
C20,A103300,2000,3,12
C20,A103500,2000,0,0
C20,A103800,2000,0,0
C20,A104600,2000,0,0
C20,A104900,2000,0,0
C20,A105300,2000,0,0
C20,A105400,2000,0,0
C20,A105500,2000,3,0
C20,A107200,2000,0,3
C20,A107700,2000,0,160
C20,A107800,2000,0,0
C20,A107900,2000,3,85
C20,A108600,2000,3,3
C20,A108800,2000,0,0
C20,A108900,2000,0,0
C20,A109000,2000,0,6
C20,A109100,2000,0,0
C20,A109200,2000,0,3
C20,A109300,2000,3,3
C20,A109600,2000,0,0
C20,A109700,2000,0,12
C20,A110200,2000,3,0
C20,A110400,2000,3,3
C20,A110500,2000,0,6
C20,A110800,2000,0,0
C20,A110900,2000,3,6
C20,A111100,2000,3,18
C20,A111500,2000,3,40
C20,A112400,2000,0,0
C20,A112500,2000,0,0
C20,A112700,2000,0,30
C20,A113400,2000,3,0
C20,A113800,2000,3,25
C20,A113900,2000,3,0
C20,A114000,2000,3,0
C20,A114400,2000,0,12
C20,A114900,2000,0,0
C20,A115000,2000,3,18
C20,A115800,2000,0,3
C20,A115900,2000,0,0
C20,A116000,2000,3,0
C20,A116100,2000,0,30
C20,A117000,2000,3,3
C20,A117600,2000,0,9
C20,A118000,2000,3,12
C20,A118300,2000,3,12
C20,A118600,2000,9,65
C20,A118900,2000,3,3
C20,A120400,2000,3,0
C20,A120900,2000,3,3
C20,A121200,2000,0,0
C20,A121500,2000,0,0
C20,A121600,2000,0,0
C20,A122000,2000,3,25
C20,A122400,2000,0,0
C20,A122600,2000,0,0
C20,A122700,2000,3,3
C20,A122800,2000,0,9
C20,A123200,2000,0,0
C20,A123500,2000,3,30
C20,A124100,2000,0,0
C20,A124300,2000,3,3
C20,A125100,2000,0,25
C20,A125500,2000,0,55
C20,A125600,2000,0,0
C20,A125700,2000,3,0
C20,A125900,2000,3,0
C20,A126300,2000,0,0
C20,A126600,2000,0,0
C20,A126700,2000,0,0
C20,A127300,2000,0,0
C20,A127400,2000,3,0
C20,A127500,2000,9,60
C20,A127600,2000,0,0
C20,A128000,2000,3,0
C20,A128200,2000,0,0
C20,A128700,2000,3,75
C20,A128800,2000,0,0
C20,A129200,2000,3,3
C20,A129300,2000,3,0
C20,A129500,2000,0,0
C20,A130100,2000,3,25
C20,A130600,2000,3,3
C20,A130900,2000,3,0
C20,A131000,2000,0,9
C20,A131500,2000,3,3
C20,A131800,2000,0,0
C20,A131900,2000,0,3
C20,A132100,2000,3,0
C20,A132400,2000,3,0
C20,A132600,2000,3,3
C20,A132800,2000,3,3
C20,A132900,2000,0,0
C20,A133000,2000,3,3
C20,A133500,2000,6,15
C20,A133900,2000,6,85
C20,A134400,2000,0,3
C20,A134700,2000,0,0
C20,A136000,2000,3,18
C20,A136300,2000,3,6
C20,A136700,2000,0,3
C20,A137500,2000,0,0
C20,A137700,2000,0,0
C20,A138300,2000,0,3
C20,A138500,2000,6,12
C20,A138700,2000,0,0
C20,A140300,2000,0,0
C20,A141500,2000,0,0
C20,A142400,2000,0,6
C20,A142600,2000,3,3
C20,A142900,2000,0,0
C20,A143000,2000,0,0
C20,A143800,2000,0,18
C20,A144000,2000,0,0
C20,A144900,2000,0,15
C20,A145000,2000,0,0
C20,A145100,2000,3,0
C20,A145300,2000,6,90
C20,A145400,2000,6,21
C20,A145500,2000,3,190
C20,A145600,2000,0,0
C20,A145900,2000,12,610
C20,A146200,2000,0,0
C20,A146300,2000,3,0
C20,A147000,2000,0,0
C20,A147400,2000,3,90
C20,A147700,2000,0,120
C20,A147900,2000,0,9
C20,A148300,2000,3,0
C20,A148700,2000,0,9
C20,A149100,2000,0,0
C20,A149600,2000,0,0
C20,A149800,2000,3,3
C20,A150100,2000,0,3
C20,A150600,2000,3,0
C20,A150700,2000,3,0
C20,A151300,2000,3,12
C20,A151900,2000,3,0
C20,A152300,2000,15,440
C20,A152400,2000,3,0
C20,A153000,2000,0,0
C20,A155500,2000,6,0
C20,A155900,2000,3,3
C20,A157000,2000,0,3
C20,A157100,2000,3,0
C20,A157600,2000,6,120
C20,A157900,2000,3,3
C20,A158700,2000,0,0
C20,A159100,2000,3,0
C20,A159200,2000,3,0
C20,A159500,2000,3,0
C20,A159600,2000,0,0
C20,A159900,2000,3,0
C20,A160200,2000,3,0
C20,A160700,2000,0,0
C20,A161700,2000,0,3
C20,A161900,2000,0,6
C20,A162200,2000,3,25
C20,A163000,2000,0,6
C20,A163100,2000,0,0
C20,A163500,2000,0,0
C20,A163800,2000,0,0
C20,A163900,2000,3,0
C20,A164100,2000,6,130
C20,A164300,2000,3,75
C20,A164500,2000,0,3
C20,A164600,2000,0,35
C20,A164700,2000,3,3
C20,A164900,2000,0,18
C20,A165500,2000,3,3
C20,A166000,2000,3,18
C20,A166500,2000,0,0
C20,A166700,2000,3,0
C20,A167100,2000,0,6
C20,A167300,2000,0,0
C20,A167600,2000,3,0
C20,A167700,2000,3,6
C20,A167800,2000,3,0
C20,A168100,2000,3,6
C20,A168500,2000,0,6
C20,A169100,2000,0,0
C20,A169200,2000,3,9
C20,A169300,2000,0,0
C20,A169600,2000,0,6
C20,A169700,2000,0,3
C20,A170000,2000,3,40
C20,A170700,2000,0,0
C20,A171500,2000,3,35
C20,A171600,2000,0,0
C20,A171700,2000,0,0
C20,A171800,2000,3,6
C20,A171900,2000,0,0
C20,A172100,2000,0,3
C20,A172400,2000,0,0
C20,A172600,2000,0,25
C20,A173600,2000,0,6
C20,A173700,2000,3,3
C20,A174000,2000,3,18
C20,A174100,2000,3,6
C20,A174800,2000,0,0
C20,A174900,2000,3,9
C20,A175200,2000,6,65
C20,A176300,2000,0,25
C20,A176400,2000,0,35
C20,A177400,2000,0,0
C20,A177500,2000,3,3
C20,A177700,2000,0,0
C20,A177900,2000,3,3
C20,A178100,2000,0,3
C20,A178200,2000,3,3
C20,A178600,2000,0,0
C20,A178800,2000,3,6
C20,A178900,2000,6,70
C20,A179600,2000,0,3
C20,A180200,2000,0,0
C20,A180800,2000,3,0
C20,A181200,2000,6,6
C20,A181500,2000,3,0
C20,A182000,2000,0,0
C20,A183200,2000,0,9
C20,A183300,2000,0,0
C20,A183400,2000,3,18
C20,A183600,2000,3,0
C20,A183700,2000,0,0
C20,A183800,2000,0,0
C20,A184000,2000,0,0
C20,A184100,2000,0,6
C20,A184200,2000,0,0
C20,A184800,2000,0,0
C20,A185300,2000,0,6
C20,A185600,2000,0,50
C20,A186000,2000,6,9
C20,A186700,2000,0,3
C20,A187000,2000,3,45
C20,A187300,2000,0,3
C20,A187400,2000,0,12
C20,A188300,2000,0,3
C20,A188700,2000,3,15
C20,A189700,2000,0,0
C20,A190100,2000,0,3
C20,A190300,2000,0,3
C20,A190500,2000,0,30
C20,A190600,2000,3,0
C20,A190900,2000,3,0
C20,A191200,2000,3,3
C20,A191300,2000,3,9
C20,A191900,2000,0,0
C20,A192100,2000,0,3
C20,A192900,2000,0,0
C20,A193000,2000,0,0
C20,A193800,2000,3,45
C20,A193900,2000,6,110
C20,A194400,2000,3,15
C20,A194700,2000,6,35
C20,A195400,2000,3,6
C20,A195600,2000,3,0
C20,A197000,2000,0,0
C20,A197900,2000,0,3
C20,A198700,2000,0,0
C20,A199300,2000,6,40
C20,A200600,2000,0,3
C20,A201200,2000,0,6
C20,A202000,2000,0,6
C20,A202300,2000,0,6
C20,A202500,2000,0,3
C20,A202900,2000,0,3
C20,A203800,2000,0,0
C20,A204400,2000,0,3
C20,A205600,2000,6,55
C20,A206200,2000,0,0
C20,A206400,2000,0,0
C20,A207700,2000,3,3
C20,A208400,2000,0,21
C20,A208600,2000,0,0
C20,A208900,2000,6,25
C20,A210400,2000,3,21
C20,A210500,2000,3,12
C20,A211300,2000,0,0
C20,A211500,2000,3,3
C20,A212000,2000,3,15
C20,A212100,2000,0,0
C20,A212600,2000,3,20
C20,A212800,2000,6,40
C20,A212900,2000,3,9
C20,A213100,2000,3,0
C20,A214300,2000,0,0
C20,A215400,2000,0,3
C20,A215800,2000,3,9
C20,A215900,2000,0,0
C20,A216400,2000,0,0
C20,A216700,2000,0,0
C20,A216800,2000,0,0
C20,A217000,2000,3,3
C20,A217300,2000,0,0
C20,A217700,2000,3,35
C20,A217900,2000,3,0
C20,A218400,2000,3,18
C20,A218500,2000,0,0
C20,A218800,2000,0,3
C20,A219000,2000,0,0
C20,A219300,2000,3,9
C20,A219500,2000,0,0
C20,A219800,2000,0,3
C20,A220400,2000,0,12
C20,A220500,2000,3,0
C20,A221000,2000,3,0
C20,A221100,2000,3,0
C20,A221600,2000,3,9
C20,A221800,2000,0,0
